Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
EIX,Edison International,68.31,-0.79872204,-0.55,Sell,990680,67673350.8,26161569996,31.31475199,2.1927,13388,Utilities,Electric Utilities,70.8,67.13,0.79707205,74.92,64.66,-6.19335347,3.09387262,74.92,63.93,-0.07314219,74.92,54.45,83.38,3.65625,1365005.5,1590127.83333333,1504619.13333333,1678531.57777778,917000000,838000000,917000000,838000000,-1.64146868,-0.79872204,United States,2.21414877,0.86182166,5.58139535,2.8375,0.7375,4.3185477,7.24353955,-0.99573257,6.58499234,5573000000,3.18459545,11.45694778,64794600000,-20.0010013,1.5979,1.09,-25.25,267.12141883,2.1814,42.37974023,0.949607,68.92253851,68.86857733,68.93210378,68.83318544,53.36730979,-14.87804878,-20.68184458,-202.13675214,-240.72289157,22.97209604,20.67363531,20.94900685,1.65619646,3560000000,908000000,-2.47046187,5.45876887,-4.85360063,45.59921992,33809000000,-12.45421245,717000000,-23.80952381,205.45454545,49.20886076,4.16376307,5.47682658,16.52148664,16.7208735,1.91370375,1.91217595,,1.52346614,1.5193223,0.80205594,2023-05-02,42.91659009,46.86410913,,,1.22807246,6.01038911,2.14393707,15.53170077,1286226.47146699,-1.24501992,-0.05040323,8.20084208,382617251.235,69.184,69.051,68.16433333,69.4066,4.40965951,78854000000,1.0417601,5.53265525,12.06447025,7210000000,34647000000,4.68636693,15.5593356,60519000000,61305000000,17220000000,382983000,2023-07-27,1.86252772,1.68908515,2.02472916,68.29,68.92354967,6.71770036,-0.24824766,8.68735084,68.813,69.523,66.29505,5.56975258,-1149000000,69.11021723,68.96482306,1.6063
CBRE,CBRE Group Inc,83.34,1.7955295,1.47,Strong Buy,1287090,107266080.6,25904763236,23.96549245,3.5287,115000,Finance,Real Estate Development,83.36,74.31,1.2777472,83.36,69.43,18.49850704,70.77868852,89.58,66.43,0.01200048,89.58,66.31,111,2.34,1685145.7,1816538.7,1856880.45,1886913.93333333,1404849000,1319789000,1404849000,1319789000,3.2585801,1.7955295,United States,0.62403239,,,0,0,,-7.34228182,-46.24795224,-59.08477157,1671067000,-26.3443166,18.115576,27328800000,-20.55972772,4.2947,0.92,45.88744589,-68.14197319,3.4775,-39.90010715,0.824941,82.00718854,79.4578678,78.57917809,77.22405221,-2.2070216,7.40749571,6.24889445,-148.86504296,-79.20994883,-9.4635062,19.38374957,18.72482057,5.93923617,5975670000,1243210000,-19.06753952,-13.16589218,-3.14533122,56.70781178,3585002000,-23.36981793,1407370000,44.11184535,-70.20318789,-42.32522142,4.56519648,3.66255536,4.43395969,3.38285626,3.30052478,3.29535151,13.60835286,0.85037161,0.88588219,,2023-04-27,83.21219203,71.27983491,,,5.36816597,13.86379078,10.66493296,11.1086499,268071.70434783,-9.55977853,1.06616275,6.06153584,308153249.824,82.176,80.389,78.17666667,76.7263,-7.06776287,21030097000,2.51888169,-0.53471214,-16.83196835,,4904791000,36.87660237,12.1728125,11907657000,12387687000,30828246000,310832000,2023-07-27,2.42044477,2.01235899,2.21990803,82.69666667,78.5337275,6.79138903,3.48938284,10.38410596,79.021,76.897,76.65065,4.59051769,0,77.62871335,80.84421229,4.3597
WBA,"Walgreens Boots Alliance, Inc.",29.79,2.37113402,0.69,Sell,8546569,254602290.51,25716558301.000004,,-3.8371,325000,Health Technology,Pharmaceuticals: Major,32.8899,28.1401,0.9953542,36.58,28.1401,-17.75262286,-52.80418251,37.955,28.1401,-19.91935484,42.29,28.1401,97.3,0.073242,15097850.5,10593797.7,8594309.9,8239021.3,2558000000,970000000,1444000000,871000000,4.56300456,2.37113402,United States,1.77662251,0.63209782,1.7287234,1.9125,0.48,6.4451156,-19.8619761,-20.2722063,331.39534884,4315000000,-22.87756926,16.36698918,71140600000,95.47672013,5.0087,1,-83.22279538,-59.10179641,-3.8379,-161.87366996,0.698176,29.35523198,30.13014439,30.5671174,32.77008757,-48.15613027,1.63146274,-0.60393217,-319.27710843,-143.43675418,-123.89534884,19.79985381,18.27005025,0.50107099,26275000000,5991000000,-7.77401478,-1.69018707,-8.51666544,39.89752172,36451000000,95.31531532,4336000000,-83.19088319,-59.16955017,-161.68432794,3.26744686,-2.43777001,2.08812159,1.59799571,1.01909425,1.22093517,,0.18906017,0.19438265,0.32013756,2023-06-27,50.61227776,44.76264708,0,0,-3.46773688,-14.02485417,-5.90370449,0.14640515,408316.92307692,1.58625437,8.64496733,1.18350233,714069644.197,29.256,29.245,30.64166667,33.0604,10.87408501,98605000000,-1.86506633,6.30235341,5.84251373,16542000000,37421000000,-2.95635487,-2.12381974,59716000000,69085000000,132703000000,863261000,2023-10-12,2.75482094,2.25925331,2.36539042,29.55666667,30.15986058,-21.29458388,4.93094424,-22.13800314,30.545,31.2306,34.9798,-4.26352602,-1659000000,31.31450695,29.56959781,5.0174
TROW,"T. Rowe Price Group, Inc.",113.04,2.54921528,2.81,Strong Buy,1124369,127098671.76,25385618063.999996,18.5430029,6.1223,7868,Finance,Investment Managers,116.13,105.1,1.8612694,116.13,103.1,1.22682905,-2.73618998,132.47,102.25,-4.67998988,134.64,93.53,224.555,0.546875,1067268.1,1423473.43333333,1282699.83333333,1487820.18888889,1755600000,2094100000,1755600000,2094100000,0.91055169,2.54921528,United States,0.04705154,,11.11111111,4.8,1.22,4.3170557,-37.16963356,-0.2829855,-28.12340643,2278400000,-40.55830942,10.86096298,24785100000,-48.9346461,6.701,1.69,57.95395534,-24.42125316,6.0961,-50.69755028,1.698753,111.51702475,110.71588667,110.39580792,110.94533385,-37.48819929,31.63645891,29.59110823,953.7437604,-26.55688276,-41.38274621,79.23833303,80.3585916,-20.57683098,5141300000,1227700000,2.52192067,-19.07053395,-22.93508029,51.20187967,-1668500000,-49.31388223,1521800000,58.38150289,-25.93260047,-51.27307447,23.45416435,22.35761804,33.9066642,32.79733896,2.86848804,2.80590481,13.95876953,4.1305546,3.95650453,,2023-05-02,61.14028292,56.5633212,,,11.24605176,15.2255826,14.70764042,-15.42642631,824656.8378241,0.87914972,-17.46645196,-20.04514731,219692275.01200005,111.65,110.815,110.52866667,110.21495,-6.92061716,12156600000,4.40854397,-1.55004859,73.59550562,,425600000,-1.61812298,100.94428706,1956400000,2082699999.9999995,6488400000,224572000,2023-07-26,3.79138322,2.13958963,2.51158746,112.56666667,111.0355788,2.09537572,1.29032258,-4.82445062,111.0355,109.0155,112.103625,30.64903456,-1107400000,110.18794508,111.1344078,6.7336
MPWR,"Monolithic Power Systems, Inc.",534.33,3.97548161,20.43,Strong Buy,552061,294982754.13,25339532580,55.33428607,9.9717,3247,Electronic Technology,Semiconductors,548.59,499.915,1.5959008,553.64,383.1884,8.60365854,283.5821967,553.64,379.095,36.87783385,553.64,301.69,580,5.85,441017,667795.4,609703.61666667,553083.86666667,737873000,917570000,288607000,488972000,-1.09212743,3.97548161,United States,0.00406528,5.13745437,25,3,1,0.748601,92.33808994,-9.79555639,25.78744215,599424000,70.85638548,40.75443022,23443400000,79.08702363,9.0507,3,-8.00244598,36.85263796,9.6564,67.99874737,2.802145,525.82891636,517.2719972,508.87945902,477.49774579,-16.72865914,10.46909174,16.98753252,433.39007164,160.67517568,27.90984598,58.44289323,58.28394018,52.97078308,1048551999.9999998,258779999.99999997,-3.37143263,18.22916667,42.60211535,60.11712288,-910349000,80.83901117,437672000,-7.7991435,38.00115627,69.42384566,24.39442008,25.05532801,29.80723998,30.06363056,15.08489328,14.26204659,81.94950905,13.9211995,14.40189446,3.77339058,2023-05-04,59.73175466,58.72664235,13.38635386,13.37494692,23.74786582,30.16452245,30.08263421,48.54702525,552555.58977518,-1.94494926,19.41971968,40.30195551,44825689.713,525.71,527.557,514.48333333,483.8263,29.75558531,2226651000,7.77677852,29.91106669,-34.61339762,1622629000,7221000,90.1764551,25.1039501,397382000,450390000,1794148000,47423000,2023-08-01,4.92857418,2.78459131,2.96894477,531.08333333,522.07676794,48.56944251,-1.99915632,40.52810141,522.35,480.7434,431.104,29.93356355,-137965000,496.60777579,524.60382898,9.3666
CDW,CDW Corporation,187.38,2.20913108,4.05,Strong Buy,645447,120943858.86,25256329155,23.48120301,8.0833,15100,Technology Services,Information Technology Services,187.4,170.04,1.0524285,191.58,160.6601,-1.23860222,125.18928013,215,160.6601,0.22464698,215,147.91,215,17.38,749879,837317.26666667,997704.83333333,899445.41111111,315200000,279400000,315200000,279400000,2.11444142,2.20913108,United States,4.14226528,1.31436405,22.94117647,2.09,0.59,1.2594726,24.64699874,-13.03739252,-5.10582588,1983400000,13.91648958,15.86958211,32977800000.000004,15.6147407,8.135,2.03,-19.82106975,-8.43577556,7.98,10.21033878,2.337927,184.24994888,179.69277824,178.27604338,179.61688266,76.46801052,5.08701529,5.24959939,57.92711784,-1.7083947,71.7080834,19.73413282,20.39890493,31.33249264,4686600000,1089400000,-7.76394886,-1.33140114,20.49053489,47.30871015,6219400000,12.73518106,1114500000,-19.8816156,-8.03357314,8.76565295,4.69288845,4.7784759,7.50988475,7.52967991,15.83608494,16.12359183,21.39838144,1.1233293,1.0809459,1.15088219,2023-05-03,80.05322058,70.19990229,,,8.32816501,88.90333063,14.50660446,14.06237993,1572761.58940397,-6.16369086,-14.22063842,4.42404844,134443293.14999998,184.172,181.707,176.61333333,182.7506,-0.51441732,12768100000,-2.76739139,-5.51806302,-11.6168397,6279900000,6498800000,-2.2560462,-11.6314487,11528200000,11199200000,23748700000,134787000,2023-08-02,2.68493151,1.6683019,1.90339136,185.76,178.92056585,4.44816054,2.5728049,17.72318904,178.953,173.6994,181.41675,6.34728656,-282600000,177.84110812,182.32804197,8.2433
STT,State Street Corporation,74.5,0.8391987,0.62,Buy,1482537,110449006.5,24902284332,10.43139781,7.2338,42226,Finance,Investment Banks/Brokers,75.75,69.88,1.3995547,81.37,65.62,-4.11840412,-20.15005359,94.735,65.62,-8.7680627,94.735,58.615,114.27,0.128906,1568425.4,2443593.83333333,2689379.91666667,2757306.1,,,,,1.80377152,0.8391987,United States,0.80840404,2.4333219,10.09174312,2.4,0.63,3.3825502,,,,,,,44434800000,0.02783538,7.1871,1.52,-20.53856209,-3.0185067,7.1419,-3.21579575,2.102978,73.77464836,72.89650558,72.58529534,74.15953283,3817.85714286,25.77739485,-9.80908961,-100.99009901,-100.79896351,-115.87685922,,,,,,,,,58.4281068,16310000000,3.00779799,2774000000,-25.23874488,-9.27152318,-2.12459489,21.72789222,19.36173244,26.77997963,23.82818065,1.12006461,1.10065643,,1.83342812,2.15971806,,2023-04-17,63.24170011,58.28626062,,,0.88654622,10.66426021,6.69449884,13.82845934,302349.26348695,6.77527799,44.97893258,24.2300885,332382804.233,73.82,73.107,72.403,75.3588,-4.1872203,290816000000,-3.52761652,-9.78253451,19.11514464,120593000000,20008000000,5.86243386,9.83147609,276259000000,266066000000,12767000000,334259000,2023-07-14,2.34492161,1.97545876,1.99123999,74.30666667,73.17859299,-5.27654164,1.34675554,16.46084102,73.1605,70.9304,75.97395,23.22980482,-972000000,72.74579065,73.40120142,7.2834
WTW,Willis Towers Watson Public Limited Company,232.95,0.91405302,2.11,Buy,458343,106771001.85,24788920934.999996,23.3909027,10.0421,46600,Finance,Insurance Brokers/Services,237.59,222.64,0.8067974,241.67,216.78,-1.06179656,48.67883584,258.93,216.78,-8.08475379,258.93,188.99,271.87,41.059655,551883.4,555950.53333333,523648.26666667,549265.18888889,1305000000,1142000000,1262000000,1135000000,-1.08280255,0.91405302,United Kingdom,0.54179873,,8.60927152,3.28,0.84,1.4423696,-10.48387097,-53.44827586,33.94255875,2197000000,-3.47100176,13.28944967,29505000000,-72.47400599,9.0089,2.84,-65.15710446,81.79707902,9.959,-65.257646,2.324629,232.25558985,231.25450531,230.56997964,231.35685583,-67.51077586,6.79283542,7.82715498,-76.89873418,392,-65.12437811,76.20817844,77.69093345,-2.32457407,6765000000,1706000000,-22.70049841,7.83817952,-0.2437276,43.02326209,4328000000,-76.10137376,1009000000,-65.47619048,66.39344262,-69.81445583,11.81705531,12.74006253,14.76850287,17.15051362,2.48291696,2.4546206,35.88958631,2.80913354,2.93910105,,2023-04-27,55.60120786,55.53518621,,,3.52448762,10.81516588,7.38917851,-1.62898936,190493.56223176,-17.38970588,3.73961219,-2.14160839,105968300.073,232.104,232.616,228.553,231.3482,-9.15356019,31906000000,0.431238,-2.84705094,0.01821494,,5470000000,-0.382444,0.7180998,21664000000,21730000000,8877000000,106413000,2023-07-27,2.44367831,1.38522363,1.76687101,233.25833333,232.26303541,-4.91060495,-0.79635465,15.78031809,231.6275,228.198,232.285,15.15185351,-369000000,230.44055324,232.23158403,9.0089
ES,Eversource Energy (D/B/A),70.38,-0.63532402,-0.45,Sell,1310112,92205682.55999997,24551489002,16.8813413,4.1743,9626,Utilities,Electric Utilities,72.625,68.75,0.5896747,80.48,67.79,-12.3427575,16.11945224,86.23,67.79,-18.21034282,94.41,67.79,99.42,5.5,1892917.1,2216818.06666667,1972685.83333333,1986940.7,374603000,35975000,374603000,35975000,-0.76142132,-0.63532402,United States,1.51152995,0.64580836,5.80912863,2.55,0.675,3.8363173,15.41324174,14.56967949,-17.05695545,3638429000,2.39456264,13.32353332,51285900000,14.23650328,4.0458,1.41,53.27296531,9.50970458,4.1691,10.8449431,0.866204,70.80408083,70.92177798,71.34334237,74.63399397,14.17928543,-8.46717024,-12.33496772,-141.02436823,-131.24353757,-17.19875532,25.29628126,25.39558474,10.11001988,3108745000,977987000,30.50475855,10.70477316,10.01532095,42.383091,23769671000,15.10396738,1404875000,53.4114406,10.75959643,11.92436606,11.43165912,11.51598318,17.88667834,18.11267602,1.58490454,1.55873598,,1.9507166,1.98865321,0.57971307,2023-05-03,44.41310134,45.445209,,,2.80980235,9.49836594,4.15725373,24.59931147,1276681.48763765,25.27949593,9.34324506,20.03239456,347425701.47999996,71.056,70.764,70.43366667,74.8917,9.77221382,54105167000,1.64240507,9.77094311,13.42837404,4136429000,23805646000,3.25622833,14.04621791,37602172000,38200226000,12289336000,348842000,2023-07-27,1.79340029,1.72020865,2.01534493,70.34333333,70.75760328,-16.7199148,-0.24096386,-15.98424257,70.682,72.5322,77.6856,15.28982566,-867552000,72.40078639,70.7967242,4.0512
EBAY,eBay Inc.,45.67,3.18572074,1.41,Strong Buy,4703698,214817887.66,24421432214.000004,37.9823686,1.2171,11600,Retail Trade,Internet Retail,45.92,43.105,1.4291348,46.67,42.01,5.4978055,21.65689931,52.23,40.13,-0.04377325,52.23,35.92,81.19,0.442794,4068185.1,4925427.56666667,4748510.66666667,4768205.4,7507000000,6870000000,2190000000,2123000000,2.19288431,3.18572074,United States,1.52979395,2.68184654,22.22222222,0.88,0.25,2.1896212,-24.12617221,15.28013582,-15.54726368,2534000000,-22.69676632,10.17854468,25375200000,31.9203712,-2.2742,1.11,-15.15421355,145.87874808,1.2024,118.1417665,0.986971,44.84248655,44.6370377,44.59826666,44.53575952,-18.43651152,18.6949767,20.54042862,33.52165725,33.77358491,11.21076233,72.29414811,72.05714877,-10.83290751,6980000000,1774000000,1.95402299,-0.72747622,-7.92432861,50.51701466,1371000000,41.73553719,-1269000000,-15.625,142.28187919,115.36057692,-13.19523563,6.56382648,22.98291041,21.72067502,4.77704675,4.54411131,12.4533619,2.55797391,2.63944692,2.68184654,2023-04-26,63.33983753,57.21493175,13.77524599,14.29754633,2.94993486,10.19210674,4.59154114,-7.91607058,832327.5862069,2.47831475,0.16148567,-6.18686869,533396949.078,44.808,44.61,44.58033333,44.437,-21.69308195,20004000000,-4.05755396,-12.95039164,-0.12722646,8598000000,8241000000,-12.51592357,-8.02455357,15697000000,14617000000,9655000000,534736999.99999994,2023-07-26,3.71713509,1.84688945,2.313821,45.18333333,44.74615908,8.5365274,2.26153157,5.23041475,44.724,44.6866,43.65475,8.05466404,-489000000,44.55408222,44.70601419,-2.2742
TTWO,"Take-Two Interactive Software, Inc.",143.94,0.52377959,0.75,Buy,895626,128916406.44,24373874822.999996,,-6.8325,11580,Technology Services,Packaged Software,149.04,134,0.9549087,149.04,118.5,19.22471631,15.67949851,149.04,101.53,35.81807888,149.04,90,214.91,3.000015,1153493,1473773.13333333,1733907.93333333,1657515,1322000000,1322000000,1135000000,1135000000,-2.18809459,0.52377959,United States,0.38562344,0.65118392,,0,0,,98.36613047,55.44086022,80.73795497,901000000,19.87918945,29.45491101,22290900000,-296.49132609,-7.0338,0.588719,-296.19975906,-480.81052632,-6.8325,-291.05475085,0.328936,144.16428901,141.94693611,139.81275279,129.00555979,-304.44524974,-3.79633264,-3.79633264,35.90880304,-147.38426674,-304.44524974,44.96719565,36.32778183,22.23054356,2405700000,153300000,-74.23096319,-70.51004351,-1.78912075,81.56912574,2165000000,-369.05282497,-1124700000,-297.84876141,-649.9585481,-369.05282497,-21.02282286,-21.02282286,-8.525393,-19.33867923,2.68857775,2.68857775,,4.53890316,4.30213761,0.65118392,2023-05-17,53.87539798,60.84262114,15.95730761,16.17974168,-10.03823625,-17.50211774,-14.85394087,52.64494408,461994.81865285,2.72766018,55.50470751,52.64494408,155265900.614,144.556,145.124,139.911,125.9744,142.30933918,15862100000,-6.03800633,142.30933918,1293.58479406,2508100000,3487000000,-0.32016466,1293.58479406,6819600000,6819600000,5349900000,169334000,2023-08-02,0.80273628,1.39982625,1.47792611,143.84666667,141.49661408,36.74710241,-1.83454955,14.0570523,141.6365,134.8838,117.304425,-25.01168246,0,135.86881517,143.8958019,-7.0338
FANG,"Diamondback Energy, Inc.",134.09,1.27643505,1.69,Buy,1587376,212851247.84,24282827537,5.54994495,24.1744,972,Energy Minerals,Oil & Gas Production,134.36,123.41,0.9271455,148.49,123.41,-6.70052881,-0.64463545,152.79,119.01,-7.0110957,168.95,103.71,168.95,14.55,1521891.4,1799694.83333333,1818180.48333333,2077848.05555556,164000000,53000000,164000000,53000000,2.07825822,1.27643505,United States,0.4500776,0.61505832,60,2.8,0.8,2.386457,46.91819201,-11.57635468,-27.21743538,7329000000,14.37265918,4.34558979,32165300000,100.00894113,24.6065,4.1,-30.91914576,-10.95397451,24.1606,59.25620761,4.403629,131.58056161,129.96817911,130.19768748,133.64758546,77.89943228,45.49414083,47.37991266,-14.57174638,-5.76687117,46.96918388,70.28932905,66.98689956,60.19853463,6778000000,1107000000,-16.1998486,-35.03521127,16.6539924,54.98813549,6907000000,99.08340972,4344000000,-29.22922923,-9.24261874,56.1838745,45.04822151,46.73580786,67.63455356,64.3558952,1.60669278,1.57471456,5.62275828,2.66405796,2.45484958,0.57847296,2023-05-01,66.11248963,58.46003047,,,16.81461115,30.35416741,20.90332031,41.87141386,9920781.89300412,-5.17241379,-20.05813953,14.20022441,172203325.72300002,131.242,130.073,129.592,134.4041,14.45977815,27589000000,5.26536686,18.25039647,-5.81721541,1160000000,6960000000,9.10801066,19.01504788,10519000000,11466000000,9643000000,181093000,2023-07-31,1.62620074,2.36014461,3.45156308,133.55333333,128.64339316,-0.65199674,1.89984041,13.36658776,129.044,130.4868,138.7815,61.84497817,-1572000000,131.24999952,130.51568025,24.6065
TSCO,Tractor Supply Company,221.28,2.03818132,4.42,Buy,1213213,268459772.64,24245284741,22.77597653,9.7815,49000,Retail Trade,Specialty Stores,223.34,214.61,0.6565149,251.17,205.39,-7.10717434,182.10096889,251.17,205.39,-0.65101244,251.17,181.4,251.17,0.40625,1191745.1,1390285.73333333,1246612.73333333,1153491.48888889,202502000,190078000,202502000,190078000,0.08141113,2.03818132,United States,2.45686288,1.4720692,76.92307692,3.68,1.03,1.8618945,8.40462736,-24.74660265,6.13204031,1797746000,9.39200364,15.9972453,30551700000,12.76353541,9.7077,1.65,-32.10221437,0.19399818,9.7155,11.50451619,3.972216,219.58920463,219.47769623,220.44093549,224.51268171,14.3685245,4.10856478,3.44301479,-133.88283052,-159.53939348,30.99119267,32.58876611,32.61751363,10.03440698,4629142000,1072675000,-15.45785207,9.58377219,10.81200676,35.35106946,4513699000,9.1863117,1088712000,-32.40742792,-2.21068542,8.13430284,7.66443992,7.49024331,10.10187672,9.91102093,11.94484255,12.67431624,49.17062089,1.69295175,1.74704858,0.18223986,2023-04-27,56.87774074,51.81925409,0,0,13.11801799,58.55327801,18.62748466,11.57489472,289892.18367347,-17.65061933,9.09659367,11.70192536,109188127.744,219.684,219.573,217.096,229.404,9.11520457,8848815000,-6.20612761,15.11689898,8.95227559,3458921000,4703777000,10.15458437,20.08725631,7391905000,6934269000,14204717000,109568000,2023-07-20,2.08986898,1.63239711,1.45550266,219.77666667,219.02089197,-1.82350592,-0.10834236,8.76917027,219.17,223.9418,221.51165,9.66071378,-409603000,222.72727876,219.42370216,9.7786
CCL,Carnival Corporation,19.3,1.36554622,0.26,Buy,39739693,766976074.9,24157526365,,-2.7913,,Consumer Services,Hotels/Resorts/Cruise lines,19.55,13.84,2.3148754,19.55,8.7,94.75277497,-66.43478261,19.55,8.37,97.94871795,19.55,6.11,72.7,2.03125,68316078.2,52391671.73333333,42173644.05,42173025.73333334,6017000000,4486000000,6017000000,4486000000,2.49601699,1.36554622,United States,5.98107417,0.52437685,,0,0,,61.57407407,70.04504505,187.08189158,1466000000,139.07249467,37.34688019,44776500000,38.96742471,-5.1636,-0.31,41.41818182,79.97265042,-2.7913,65.4687384,0.77692,18.87610137,16.73209908,15.65096077,12.5122766,14.33385174,-54.32281394,-13.89031852,164.09883721,190.74074074,65.90877193,-11.70282709,10.17899011,67.55525177,-1424000000,857000000,58.99814471,200.35128806,144.66750314,65.94750351,30593000000,35.86990843,-6093000000,41.26984127,77.80806979,62.226337,-50.0739645,-19.83187511,-32.19099277,-5.79859324,3.4393043,4.15945587,,1.39394407,1.87163051,0.48736798,2023-06-26,78.85974619,77.76331913,,,-6.61447058,-49.10442478,-8.93388462,537.73584906,,10.80776173,104.53977509,198.56581868,983537246.37,19.074,17.914,15.09766667,11.5548,-3.07625975,51873000000,-0.21544676,-2.10425002,3.68133615,6206000000,35079000000,-3.7349067,-3.61323295,44638000000,46008000000,12168000000,1265520801,2023-09-28,2.20971177,4.79232505,3.62582309,19.22026667,16.61142422,134.22330097,4.04312668,109.5548317,16.658,13.1498,10.39145,-19.71750443,0,14.2009827,18.11590488,-5.1636
NDAQ,"Nasdaq, Inc.",49.1,0.26546865,0.13,Sell,5553720,272687652,24096576455,21.29320439,2.3291,6377,Finance,Investment Banks/Brokers,53.45,48.65,1.0464177,58.03,48.65,-9.709452,62.9426419,63.9,48.65,-21.72804081,69.22,48.65,71.651595,1.716665,3671955.4,4447183.83333333,3352337.3,3117690.67777778,524000000,430000000,524000000,430000000,-1.50451354,0.26546865,United States,0.90935625,,10.90094266,0.7799996,0.2,1.7922608,3.47593583,7.05128205,2.87474333,1933000000,4.99728408,15.15084141,32239000000,-3.84664482,2.2597,0.69,25.88162508,7.84452297,2.3059,-0.68481351,0.661146,49.27685911,50.69769818,51.50895378,54.37812162,68.91304348,24.95984581,24.24485861,14.13043478,-7.89473684,32.60105448,53.38901381,53.71143959,5.79248886,3324000000,845000000,0.23724792,2.42424242,5.15885499,41.53206129,5178000000,-5.2232519,1125000000,25.31120332,6.33802817,-2.3890785,18.06938644,18.38046272,26.93543206,26.87982005,3.92410729,3.90006307,16.09884588,3.90314242,3.92624581,,2023-04-19,30.07429189,33.54905952,,,5.50026444,18.78489327,10.09619628,5.77641862,976321.15414772,-3.09734513,-0.13029316,7.84959279,339293327.34000003,49.336,49.539,52.27433333,54.1816,3.74347502,20775000000,-0.44565842,-0.23051434,-5.56532864,,5608000000,-5.0296359,-12.83804787,14704000000,14596000000,6226000000,490765000,2023-07-19,1.18755119,1.9273878,1.28732764,49.12,50.51315573,-20.20152771,-1.16747182,-5.85443704,50.565,53.279,57.85355,24.05205656,-383000000,52.6035958,49.68204001,2.2846
